-1,log,begin header for RandD1_SiW_4mar2013_Run2_Bposn,true
-1,set,current_bilayer,0
-1,set,current_N,0
-1,set,current_sweep_iterations,0
-1,set,mandrel_axis,4
-1,set,platen_axis,3
-1,set,axis 3 name,platen
-1,set,run_name,RandD1_SiW_4mar2013_Run2_Bposn
-1,set,axis 3 accel_decel,500000
-1,set,cathode 2 deposition_rate,0.54
-1,set,N,30
-1,set,chamber_name,R&D1
-1,set,axis 4 steps_in_rev,25000
-1,set,axis 4 accel_decel,500000
-1,set,cathode 1 name,cathode 1
-1,set,cathode 2 name,cathode 2
-1,set,axis 3 steps_in_rev,250000
-1,set,axis 4 conversion_factor,417.448
-1,set,axis 3 conversion_factor,4171.87
-1,set,cathode 1 deposition_rate,1.19
-1,set,axis 4 name,mandrel
-1,log,N = 30,false
-1,log,axis 3 accel_decel = 500000,false
-1,log,axis 3 conversion_factor = 4171.87,false
-1,log,axis 3 name = platen,false
-1,log,axis 3 steps_in_rev = 250000,false
-1,log,axis 4 accel_decel = 500000,false
-1,log,axis 4 conversion_factor = 417.448,false
-1,log,axis 4 name = mandrel,false
-1,log,axis 4 steps_in_rev = 25000,false
-1,log,cathode 1 deposition_rate = 1.19,false
-1,log,cathode 1 name = cathode 1,false
-1,log,cathode 2 deposition_rate = 0.54,false
-1,log,cathode 2 name = cathode 2,false
-1,log,chamber_name = R&D1,false
-1,log,current_N = 0,false
-1,log,current_bilayer = 0,false
-1,log,current_sweep_iterations = 0,false
-1,log,mandrel_axis = 4,false
-1,log,platen_axis = 3,false
-1,log,run_name = RandD1_SiW_4mar2013_Run2_Bposn,false
0,log,,false
1,log,starting layer 1,false
2,log,starting bilayer 1,false
3,set,current_N,1
4,set,current_bilayer,1
5,set,current_sweep_iterations,34.0
6,log,ofsetting platen back -4.0 degrees,false
7,move_angle,3,-2777,12515.61,500000
8,log,opening shutter 1,true
9,shutter,1,open
10,log,sweeping platen back and forth 34.0 times at 1.99802469136 RPM,false
11,sweep,3,34.0,5555,8335.49926914,500000
12,log,closing shutter 1,true
13,shutter,1,close
14,log,rezeroing platen by moving 4.0 degrees,false
15,move_angle,3,2777,12515.61,500000
16,check_pause
17,log,moving platen -180.0 degrees,false
18,move_angle,3,-125000,12515.61,500000
19,check_pause
20,log,starting bilayer 2,false
21,set,current_N,1
22,set,current_bilayer,2
23,set,current_sweep_iterations,33.0
24,log,ofsetting platen back -4.0 degrees,false
25,move_angle,3,-2777,12515.61,500000
26,log,opening shutter 2,true
27,shutter,2,open
28,log,sweeping platen back and forth 33.0 times at 1.98 RPM,false
29,sweep,3,33.0,5555,8260.3026,500000
30,log,closing shutter 2,true
31,shutter,2,close
32,log,rezeroing platen by moving -4.0 degrees,false
33,move_angle,3,-2777,12515.61,500000
34,check_pause
35,log,moving platen 180.0 degrees,false
36,move_angle,3,125000,12515.61,500000
37,check_pause
38,log,,false
39,log,starting layer 2,false
40,log,starting bilayer 1,false
41,set,current_N,2
42,set,current_bilayer,1
43,set,current_sweep_iterations,34.0
44,log,ofsetting platen back -4.0 degrees,false
45,move_angle,3,-2777,12515.61,500000
46,log,opening shutter 1,true
47,shutter,1,open
48,log,sweeping platen back and forth 34.0 times at 1.99802469136 RPM,false
49,sweep,3,34.0,5555,8335.49926914,500000
50,log,closing shutter 1,true
51,shutter,1,close
52,log,rezeroing platen by moving 4.0 degrees,false
53,move_angle,3,2777,12515.61,500000
54,check_pause
55,log,moving platen -180.0 degrees,false
56,move_angle,3,-125000,12515.61,500000
57,check_pause
58,log,starting bilayer 2,false
59,set,current_N,2
60,set,current_bilayer,2
61,set,current_sweep_iterations,33.0
62,log,ofsetting platen back -4.0 degrees,false
63,move_angle,3,-2777,12515.61,500000
64,log,opening shutter 2,true
65,shutter,2,open
66,log,sweeping platen back and forth 33.0 times at 1.98 RPM,false
67,sweep,3,33.0,5555,8260.3026,500000
68,log,closing shutter 2,true
